modification/jp_aam4;99 式\t空\t对\t空\t诱\t导\t弹;
modification/cn_pl8/desc;可\t携\t带 霹\t雳\t-8 空\t对\t空\t导\t弹。;
modification/cn_pl8;霹\t雳\t-8;
modification/cn_pl8b/desc;可\t携\t带 霹\t雳\t-8B 空\t对\t空\t导\t弹。;
modification/cn_pl8b;霹\t雳\t-8B;
modification/cn_pl11/desc;可\t携\t带 霹\t雳\t-11 空\t对\t空\t导\t弹。;
modification/cn_pl11;霹\t雳\t-11;
modification/cn_pl12/desc;可\t携\t带 霹\t雳\t-12 空\t对\t空\t导\t弹。;
modification/cn_pl12;霹\t雳\t-12;
modification/cn_pl12a/desc;可\t携\t带 霹\t雳\t-12A 空\t对\t空\t导\t弹。;
modification/cn_pl12a;霹\t雳\t-12A;
modification/cn_sd10/desc;可\t携\t带 闪\t电\t-10A 空\t对\t空\t导\t弹。;
modification/cn_sd10;闪\t电\t-10A;
modification/cn_pf10/desc;可\t使\t用 PF-10 挂\t载\t空\t对\t空\t导\t弹。;
modification/cn_pf10;PF-10 导\t弹\t发\t射\t装\t置;
modification/mig_19_r13m/desc;可\t携\t带 R-13M 空\t对\t空\t导\t弹。;
modification/mig_19_r13m;R-13M;
modification/us_500lb_m64/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/us_500lb_m64;M64;
modification/us_500lb_m82/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/us_500lb_m82;M82;
modification/us_500lb_m82_2/desc;可\t携\t带\t额\t外\t的 500 磅\t炸\t弹。;
modification/us_500lb_m82_2;M82-2;
modification/us_mine_mk13_mod0/desc;可\t携\t带 1,000 磅\t水\t雷。;
modification/us_mine_mk13_mod0;Mk 13 Mod 0;
modification/us_1000lb_m83/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/us_1000lb_m83;M83;
modification/us_1000lb_m83_2/desc;可\t携\t带\t额\t外\t的 1,000 磅\t炸\t弹。;
modification/us_1000lb_m83_2;M83-2;
modification/us_250lb_anm57/desc;可\t携\t带 250 磅\t炸\t弹。;
modification/us_250lb_anm57;AN-M57A1;
modification/us_500lb_anm64a1/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/us_500lb_anm64a1;AN-M64A1;
modification/us_250lb_mk81/desc;可\t携\t带 250 磅\t炸\t弹。;
modification/us_250lb_mk81;Mk 81;
modification/us_500lb_mk82/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/us_500lb_mk82;Mk 82;
modification/us_750lb_m117a1/desc;可\t携\t带 750 磅\t炸\t弹。;
modification/us_750lb_m117a1;M117;
modification/us_1000lb_mk83/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/us_1000lb_mk83;Mk 83;
modification/us_2000lb_mk84/desc;可\t携\t带 2,000 磅\t炸\t弹。;
modification/us_2000lb_mk84;Mk 84;
modification/us_3000lb_mk118/desc;可\t携\t带 3,000 磅\t炸\t弹。;
modification/us_3000lb_mk118;M118;
modification/us_4000lb_anm56_box/desc;可\t携\t带 4,000 磅\t炸\t弹。;
modification/us_4000lb_anm56_box;AN-M56;
modification/br_bafg_230/desc;可\t携\t带 230 千\t克\t炸\t弹。;
modification/br_bafg_230;BAFG-230;
modification/br_bafg_460/desc;可\t携\t带 460 千\t克\t炸\t弹。;
modification/br_bafg_460;BAFG-460;
modification/br_bafg_920/desc;可\t携\t带 920 千\t克\t炸\t弹。;
modification/br_bafg_920;BAFG-920;
modification/vliegtuigbom_100kg/desc;可\t携\t带 100 千\t克\t炸\t弹。;
modification/vliegtuigbom_100kg;100 千\t克;
modification/vliegtuigbom_300kg/desc;可\t携\t带 300 千\t克\t炸\t弹。;
modification/vliegtuigbom_300kg;300 千\t克;
modification/vliegtuigbom_400kg/desc;可\t携\t带 400 千\t克\t炸\t弹。;
modification/vliegtuigbom_400kg;400 千\t克;
modification/alkan_502_500lb/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/alkan_502_500lb;ALCAN 502 500;
modification/alkan_502_1000lb/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/alkan_502_1000lb;ALCAN 502 1000;
modification/us_500lb_m64_2/desc;可\t携\t带\t额\t外\t的 500 磅\t炸\t弹。;
modification/us_500lb_m64_2;M64/2;
modification/us_750lb_m117/desc;可\t携\t带 750 磅\t炸\t弹。;
modification/us_750lb_m117;M117;
modification/us_1000lb_m65/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/us_1000lb_m65;M65;
modification/us_2000lb_m66/desc;可\t携\t带 2,000 磅\t炸\t弹。;
modification/us_2000lb_m66;M66;
modification/us_mk_77/desc;可\t携\t带 Mk 77 Mod 4 燃\t烧\t弹。;
modification/us_mk_77;Mk 77 Mod 4;
modification/us_blu27_b/desc;可\t携\t带 BLU-27/B 燃\t烧\t弹。;
modification/us_blu27_b;BLU-27/B;
modification/us_blu_1/desc;可\t携\t带 BLU-1 燃\t烧\t弹。;
modification/us_blu_1;BLU-1;
modification/br_binc_300/desc;可\t携\t带 BINC-300 燃\t烧\t弹。;
modification/br_binc_300;BINC-300;
modification/sws_400kg_febb_napalmbombe/desc;可\t携\t带 400 千\t克 FeBb 燃\t烧\t弹。;
modification/sws_400kg_febb_napalmbombe;400 千\t克 FeBb;
modification/zb_500/desc;可\t携\t带 ZB-500 燃\t烧\t弹。;
modification/zb_500;ZB-500;
modification/zb_360/desc;可\t携\t带 ZB-360 燃\t烧\t弹。;
modification/zb_360;ZB-360;
modification/flamm_250/desc;可\t携\t带 Flamm C250 燃\t烧\t弹。;
modification/flamm_250;Flamm C 250;
modification/flamm_500/desc;可\t携\t带 Flamm C500 燃\t烧\t弹。;
modification/flamm_500;Flamm C 500;
modification/brandbomb_m58/desc;可\t携\t带 m/58 燃\t烧\t弹。;
modification/brandbomb_m58;m/58;
modification/aerea_559g/desc;可\t携\t带 Aerea 599G1 燃\t烧\t弹。;
modification/aerea_559g;Aerea 559G1;
modification/us_mk78_mod0/desc;可\t携\t带 Mark 78 燃\t烧\t弹。;
modification/us_mk78_mod0;Mark 78;
modification/us_500lb_mk77_mod4/desc;可\t携\t带 Mark 77 Mod 4 燃\t烧\t弹。;
modification/us_500lb_mk77_mod4;Mark 77 Mod 4;
modification/us_750_lb_m116a2/desc;可\t携\t带 M116A2 燃\t烧\t弹。;
modification/us_750_lb_m116a2;M116A2;
modification/us_1000_lb_mk_79_mod_0/desc;可\t携\t带 Mark 79 燃\t烧\t弹。;
modification/us_1000_lb_mk_79_mod_0;Mark 79;
modification/il_m380l_mk2/desc;可\t携\t带 Mark 2 燃\t烧\t弹。;
modification/il_m380l_mk2;Mark 2;
modification/fr_460l_secan_63/desc;可\t携\t带 SECAN 63 燃\t烧\t弹。;
modification/fr_460l_secan_63;SECAN 63;
modification/ah_1_AGM_114_8/desc;可\t携\t带 AGM-114\t“地\t狱\t火”\t反\t坦\t克\t导\t弹。;
modification/ah_1_AGM_114_8;AGM-114;
modification/ah_1_AGM_114_16/desc;可\t携\t带\t额\t外\t的 AGM-114\t“地\t狱\t火”\t反\t坦\t克\t导\t弹。;
modification/ah_1_AGM_114_16;AGM-114 x2;
modification/us_agm_179/desc;可\t携\t带 AGM-179\t（仅\t激\t光\t制\t导）\t空\t对\t地\t导\t弹。;
modification/us_agm_179;AGM-179\t（激\t光）;
modification/us_agm_179_ir/desc;可\t携\t带 AGM-179\t（仅\t红\t外\t制\t导）\t空\t对\t地\t导\t弹。;
modification/us_agm_179_ir;AGM-179\t（红\t外）;
modification/ah_1_AIM_9/desc;可\t携\t带 AIM-9\t“响\t尾\t蛇”\t空\t对\t空\t导\t弹。;
modification/ah_1_AIM_9;AIM-9;
modification/heli_false_thermal_targets/desc;允\t许\t发\t射\t多\t种\t干\t扰\t物。;
modification/heli_false_thermal_targets;热\t焰\t弹\t/\t干\t扰\t箔;
modification/aircrafts_false_thermal_targets/desc;允\t许\t发\t射\t多\t种\t干\t扰\t物。;
modification/aircrafts_false_thermal_targets;热\t焰\t弹\t/\t干\t扰\t箔;
modification/q_5b_ltc/desc;允\t许\t发\t射\t多\t种\t干\t扰\t物。;
modification/q_5b_ltc;雷\t达\t预\t警\t接\t收\t器\t/\t热\t焰\t弹;
modification/MAW_system_heli_false_thermal_targets/desc;安\t装\t导\t弹\t逼\t近\t告\t警\t系\t统，\t同\t时\t允\t许\t发\t射\t高\t温\t诱\t饵，\t从\t而\t提\t升\t对\t导\t弹\t的\t规\t避\t能\t力。;
modification/MAW_system_heli_false_thermal_targets;导\t弹\t逼\t近\t告\t警\t系\t统;
modification/MAW_system_heli_false_thermal_targets_large/desc;安\t装\t导\t弹\t逼\t近\t告\t警\t系\t统，\t同\t时\t允\t许\t发\t射\t高\t温\t诱\t饵，\t从\t而\t提\t升\t对\t导\t弹\t的\t规\t避\t能\t力。;
modification/MAW_system_heli_false_thermal_targets_large;导\t弹\t逼\t近\t告\t警\t系\t统;
modification/PIDS_false_thermal_targets/desc;安\t装\t导\t弹\t逼\t近\t告\t警\t系\t统，\t同\t时\t允\t许\t发\t射\t高\t温\t诱\t饵，\t从\t而\t提\t升\t对\t导\t弹\t的\t规\t避\t能\t力。;
modification/PIDS_false_thermal_targets;导\t弹\t逼\t近\t告\t警\t系\t统;
modification/boz_false_thermal_targets/desc;安\t装\t导\t弹\t逼\t近\t告\t警\t系\t统，\t同\t时\t允\t许\t发\t射\t高\t温\t诱\t饵，\t从\t而\t提\t升\t对\t导\t弹\t的\t规\t避\t能\t力。;
modification/boz_false_thermal_targets;导\t弹\t逼\t近\t告\t警\t系\t统;
modification/uk_terma_mcp_false_thermal_targets/desc;安\t装\t模\t块\t化\t干\t扰\t仓，\t同\t时\t允\t许\t发\t射\t高\t温\t诱\t饵，\t从\t而\t提\t升\t对\t导\t弹\t的\t规\t避\t能\t力。;
modification/uk_terma_mcp_false_thermal_targets;MCP;
modification/Radar_warning_receiver_system/desc;安\t装\t雷\t达\t预\t警\t接\t收\t器，\t从\t而\t提\t升\t规\t避\t能\t力。;
modification/Radar_warning_receiver_system;雷\t达\t预\t警\t接\t收\t器;
modification/q_5b/desc;安\t装\t雷\t达\t预\t警\t接\t收\t器，\t从\t而\t提\t升\t规\t避\t能\t力。;
modification/q_5b;雷\t达\t预\t警\t接\t收\t器;
modification/heli_screen_exhaust_device/desc;抑\t制\t自\t身\t产\t生\t的\t热\t废\t气，\t以\t干\t扰\t敌\t方\t红\t外\t制\t导\t导\t弹。;
modification/heli_screen_exhaust_device;悬\t停\t红\t外\t抑\t制\t系\t统;
modification/heli_atam_mistral/desc;可\t携\t带\t“西\t北\t风”\t空\t对\t空\t作\t战\t导\t弹。;
modification/heli_atam_mistral;西\t北\t风 ATAM;
modification/cn_ty_90/desc;可\t携\t带 AKK-90 空\t对\t空\t导\t弹。;
modification/cn_ty_90;AKK-90;
modification/mi_35_9M39/desc;可\t携\t带 9M39 空\t对\t空\t导\t弹。;
modification/mi_35_9M39;9M39\t“针”;
modification/mi_8_9M336/desc;可\t携\t带 9M336 空\t对\t空\t导\t弹。;
modification/mi_8_9M336;9M336\t“柳\t树”;
modification/sa_heli_hot/desc;可\t携\t带 HOT（管\t射\t高\t亚\t音\t速\t光\t学\t制\t导）\t反\t坦\t克\t导\t弹。;
modification/sa_heli_hot;“霍\t特”;
modification/sa_heli_hot_2/desc;可\t携\t带 HOT-2（管\t射\t高\t亚\t音\t速\t光\t学\t制\t导）\t反\t坦\t克\t导\t弹。;
modification/sa_heli_hot_2;“霍\t特”\t2;
modification/cn_hj8/desc;可\t携\t带 红\t箭\t-8A 反\t坦\t克\t导\t弹。;
modification/cn_hj8;红\t箭\t-8A;
modification/cn_hj8_c/desc;可\t携\t带 红\t箭\t-8C 反\t坦\t克\t导\t弹。;
modification/cn_hj8_c;红\t箭\t-8C;
modification/cn_hj8_e/desc;可\t携\t带 红\t箭\t-8E 反\t坦\t克\t导\t弹。;
modification/cn_hj8_e;红\t箭\t-8E;
modification/cn_hj8_h/desc;可\t携\t带 红\t箭\t-8H 反\t坦\t克\t导\t弹。;
modification/cn_hj8_h;红\t箭\t-8H;
modification/sea_hawk_25lb_rocket_ap_mk1;AP Mk I;
modification/sea_hawk_25lb_rocket_ap_mk1/desc;可\t携\t带 AP Mk I 火\t箭\t弹。;
modification/sea_hawk_25lb_rocket_ap_mk2;AP Mk II;
modification/sea_hawk_25lb_rocket_ap_mk2/desc;可\t携\t带 AP Mk II 火\t箭\t弹。;
modification/sea_hawk_60lb_rocket_mk1;SAP Mk I;
modification/sea_hawk_60lb_rocket_mk1/desc;可\t携\t带 SAP Mk I 火\t箭\t弹。;
modification/sea_hawk_2x250lb/desc;可\t携\t带 250 磅\t炸\t弹。;
modification/sea_hawk_2x250lb;250 磅\t炸\t弹;
modification/bomb_2x_250lb/desc;可\t携\t带 250 磅\t炸\t弹。;
modification/bomb_2x_250lb;250 磅\t炸\t弹;
modification/bomb_2x_500lb/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/bomb_2x_500lb;500 磅\t炸\t弹;
modification/60lb_rocket_hvar_rp_3;RP-3/HVAR;
modification/60lb_rocket_hvar_rp_3/desc;可\t携\t带 RP-3 或 HVAR 火\t箭\t弹。;
modification/sea_hawk_2x500lb/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/sea_hawk_2x500lb;500 磅\t炸\t弹;
modification/buccaneer_540lb/desc;可\t携\t带 540 磅\t炸\t弹。;
modification/buccaneer_540lb;540 磅\t炸\t弹;
modification/sea_hawk_4x500lb/desc;可\t携\t带\t额\t外\t的 500 磅\t炸\t弹。;
modification/sea_hawk_4x500lb;4x 500 磅\t炸\t弹;
modification/sea_hawk_2x1000lb/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/sea_hawk_2x1000lb;1,000 磅\t炸\t弹;
modification/swift_2x1000lb_mc/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/swift_2x1000lb_mc;1,000 磅\t炸\t弹;
modification/stinger_aam/desc;可\t携\t带 AIM-92\t“毒\t刺”\t空\t对\t空\t导\t弹。;
modification/stinger_aam;AIM-92;
modification/us_agm_65a/desc;可\t携\t带 AGM-65A\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65a;AGM-65A;
modification/us_agm_65b/desc;可\t携\t带 AGM-65B\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65b;AGM-65B;
modification/us_agm_65d/desc;可\t携\t带 AGM-65D\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65d;AGM-65D;
modification/us_agm_65g/desc;可\t携\t带 AGM-65G\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65g;AGM-65G;
modification/us_agm_65h/desc;可\t携\t带 AGM-65H\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65h;AGM-65H;
modification/us_agm_65e/desc;可\t携\t带 AGM-65E\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65e;AGM-65E;
modification/us_agm_65f/desc;可\t携\t带 AGM-65F\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65f;AGM-65F;
modification/us_agm_65l/desc;可\t携\t带 AGM-65L\t“小牛”\t空\t对\t地\t导\t弹。;
modification/us_agm_65l;AGM-65L;
modification/us_agm_84h/desc;可\t携\t带 AGM-84H 空\t对\t地\t导\t弹。;
modification/us_agm_84h;AGM-84H;
modification/us_agm_130/desc;可\t携\t带 AGM-130 空\t对\t地\t导\t弹。;
modification/us_agm_130;AGM-130;
modification/uk_brimstone_dm/desc;可\t携\t带“硫\t磺\t石”\t空\t对\t地\t导\t弹。;
modification/uk_brimstone_dm;“硫\t磺\t石”;
modification/atgm_mokopa/desc;可\t携\t带 ZT-6\t“黑\t曼\t巴”\t导\t弹。;
modification/atgm_mokopa;ZT-6\t“黑\t曼\t巴”;
modification/sa_zt_35_ingwe/desc;可\t携\t带 ZT3A2\t“豹”\t导\t弹。;
modification/sa_zt_35_ingwe;ZT3A2\t“豹”;
modification/tiger_hot3/desc;可\t携\t带\t“霍\t特”\t3 反\t坦\t克\t导\t弹。;
modification/tiger_hot3;“霍\t特”\t3;
modification/tiger_atgw3/desc;可\t携\t带 PARS 3 长\t程\t型\t反\t坦\t克\t导\t弹。;
modification/tiger_atgw3;PARS 3 LR;
modification/tiger_trigat_lr/desc;可\t携\t带 TRIGAT 长\t程\t型\t反\t坦\t克\t导\t弹。;
modification/tiger_trigat_lr;TRIGAT-LR;
modification/tr_cirit_x4/desc;可\t携\t带 CIRIT 反\t坦\t克\t导\t弹。;
modification/tr_cirit_x4;CIRIT;
modification/il_gatr;GATR;
modification/il_gatr/desc;可\t携\t带 GATR 制\t导\t火\t箭\t弹。;
modification/us_apkws/desc;可\t携\t带 AGR-20 制\t导\t火\t箭\t弹。;
modification/us_apkws;AGR-20;
modification/cn_fire_snake_90a/desc;可\t携\t带 火\t蛇 90A 制\t导\t火\t箭\t弹。;
modification/cn_fire_snake_90a;火\t蛇 90A;
modification/cn_fire_snake_70a/desc;可\t携\t带 火\t蛇 97A 制\t导\t火\t箭\t弹。;
modification/cn_fire_snake_70a;火\t蛇 70A;
modification/atgm_spike_x2/desc;可\t携\t带\t“长钉”\t-ER 反\t坦\t克\t导\t弹。;
modification/atgm_spike_x2;“长钉”\t-ER;
modification/atgm_spike_x4/desc;可\t携\t带\t额\t外\t的\t“长钉”\t-ER 反\t坦\t克\t导\t弹。;
modification/atgm_spike_x4;“长钉”\t-ER x4;
modification/tiger_tel12/desc;可\t携\t带\t额\t外\t的 TDA 火\t箭\t弹。;
modification/tiger_tel12;TELSON 12;
modification/tiger_hmp400_lcc;FN HMP400 LCC;
modification/tiger_hmp400_lcc/desc;可\t携\t带 FN HMP400 LCC 吊\t舱。;
modification/tiger_rmp_lc;FN RMP LC;
modification/tiger_rmp_lc/desc;可\t携\t带 FN RMP LC 吊\t舱。;
modification/ka_9K121/desc;可\t携\t带 9M121 反\t坦\t克\t导\t弹。;
modification/ka_9K121;9M121\t“涡\t流”;
modification/su_lmur/desc;可\t携\t带 Kh-39 LMUR 导\t弹。;
modification/su_lmur;Kh-39;
modification/a_129_hl_19_70/desc;可\t携\t带 火\t蛇 70 火\t箭\t弹。;
modification/a_129_hl_19_70;HL-19-70;
modification/tr_fz207/desc;可\t携\t带 火\t蛇 70 火\t箭\t弹。;
modification/tr_fz207;HL-19-70;
modification/tr_fz49/desc;可\t携\t带 FZ49 火\t箭\t弹。;
modification/tr_fz49;FZ49;
modification/8_cm_flz_rakete;Flz Rak Oe HPz Gt;
modification/8_cm_flz_rakete/desc;可\t携\t带 Flz Rak Oe HPz G 火\t箭\t弹。;
modification/sws_flz_lwf_63_80/desc;可\t携\t带 Flz Lwf 63/80 空\t对\t空\t导\t弹。;
modification/sws_flz_lwf_63_80;Flz Lwf 63/80;
modification/sws_flz_lwf_63_75/desc;可\t携\t带 Flz Lwf 63/75 空\t对\t空\t导\t弹。;
modification/sws_flz_lwf_63_75;Flz Lwf 63/75;
modification/sws_flz_lwf_63/desc;可\t携\t带 Flz Lwf 63 空\t对\t空\t导\t弹。;
modification/sws_flz_lwf_63;Flz Lwf 63;
modification/sws_200_kg_sprengbombe;200 千\t克\t高\t爆\t炸\t弹;
modification/sws_200_kg_sprengbombe/desc;可\t携\t带 200 千\t克\t炸\t弹。;
modification/sws_400_kg_sprengbombe;400 千\t克\t高\t爆\t炸\t弹;
modification/sws_400_kg_sprengbombe/desc;可\t携\t带 400 千\t克\t炸\t弹。;
modification/sws_450_kg_sprengbombe_68_70;450 千\t克 68/70 高\t爆\t炸\t弹;
modification/sws_450_kg_sprengbombe_68_70/desc;可\t携\t带 450 千\t克\t炸\t弹。;
modification/sws_flz_lwf_lb_82/desc;可\t携\t带 Flz Lwf LB 82 空\t对\t地\t导\t弹。;
modification/sws_flz_lwf_lb_82;Flz Lwf LB 82;
modification/ship_race_speed_boost;特\t殊\t操\t作 • 加\t速;
modification/air_extinguisher/desc;机\t载\t引\t擎\t灭\t火\t系\t统。;
modification/air_extinguisher;引\t擎\t灭\t火\t系\t统;
modification/automatic_air_extinguisher/desc;机\t载\t自\t动\t引\t擎\t灭\t火\t系\t统。;
modification/automatic_air_extinguisher;自\t动\t引\t擎\t灭\t火\t系\t统;
engine_model/j57_p_21;J57-P-21;
engine_model/rd-9b;RD-9B;
engine_model/sapphire_mk_205;“蓝\t宝\t石”\tMk 205;
engine_model/sapphire_mk_206;“蓝\t宝\t石”\tMk 206;
engine_model/14_n_25;14N-25;
engine_model/sapphire_mk_209;“蓝\t宝\t石”\tMk 209;
engine_model/sapphire_mk_210;“蓝\t宝\t石”\tMk 210;
engine_model/sapphire_mk_assa_7;“蓝\t宝\t石”\tAssa.7;
engine_model/db_603s;DB-603A (DB-603S);
engine_model/r_2600_6;R-2600-6;
engine_model/r_2600_12;R-2600-12;
engine_model/1710-63;V-1710-63;
engine_model/r_2600_22;R-2600-22;
engine_model/bmw801tj;801TJ;
engine_model/m-88p;M-88R;
engine_model/r2800-34;R-2800-34;
engine_model/atar_101g_2;“阿\t塔”\t101G2;
engine_manufacturer/ishikawa-harima;石\t川\t岛\t播\t磨\t重\t工\t业;
engine_model/TF40-801A;TF40-801A;
engine_model/J85-GE-13A;J85-GE-13A;
engine_model/db_605a1;DB-605A1;
engine_model/orenda_14;“奥\t伦\t达”\t14 型;
engine_model/nene-mk103;“尼\t恩”\tMk 103;
engine_model/astazou_14;“阿\t斯\t泰\t阻”\tXIV;
engine_model/astazou_3b;“阿\t斯\t泰\t阻”\tIIIB;
engine_model/r-1820-84;R-1820-84;
20mm_jm61_rfs_naval_hei/name;HE-I;
20mm_jm61_rfs_naval_apit/name;API-T;
20mm_jm61_rfs_naval_apds/name;APDS;
12mm_breda_safat_he/name;HE;
12mm_breda_safat_incendiary/name;I;
12mm_breda_safat_ap/name;AP;
engine_model/jumo_213e;Jumo 213E;
engine_model/avon_203;“埃\t汶”\tMk 203;
engine_model/avon_207;“埃\t汶”\tMk 207;
engine_model/j31_ge_3;J31-GE-3;
engine_model/j47_ge_17b;J47-GE-17B;
engine_model/r4360_4w;R-4360-4W;
engine_model/t40_a_6;T40-A-6;
engine_model/p_xix_rc_45;P.XIX. R.C.45;
engine_model/M-87b;M-87B;
engine_model/j79_ge_15;J79-GE-15;
engine_model/j35-a-21b;J35-A-21B;
engine_model/j35-a-35;J35-A-35;
engine_model/r-11f-300;R-11F-300;
engine_model/gem_60;“宝\t石”\t60;
engine_model/gem_41-2;“宝\t石”\t41-2;
engine_model/nimbus_mk101;“雨\t云”\tMk 101;
engine_model/nimbus_mk103;“雨\t云”\tMk 103;
engine_manufacturer/bristol_suddeley;布\t里\t斯\t托\t尔·西\t德\t利;
engine_manufacturer/mtu_turbomeca_rolls-royce;MTU·透\t博\t梅\t卡·罗\t尔\t斯\t-\t罗\t伊\t斯;
engine_model/mtr390-2c;MTR390-2C;
engine_model/mtr390-e;MTR390-E;
engine_model/avon_105;“埃\t汶”\tMk 105;
engine_model/avon_116;“埃\t汶”\tMk 116;
engine_manufacturer/shenyang_liming;沈\t阳\t黎\t明\t航\t空\t发\t动\t机;
engine_model/wp-7b;涡\t喷\t-7B;
engine_model/wp-6a;涡\t喷\t-6A;
engine_model/wp-6a-iii;涡\t喷\t-6A-III;
engine_model/m-85;M-85;
engine_model/m-86;M-86;
engine_manufacturer/zavod_29;第 29 工\t厂;
engine_model/am_34nb;AM-34NB;
engine_model/r-1820-g5;R-1820-G5;
engine_model/r-1820-87;R-1820-87;
engine_model/spey_202;“斯\t贝”\t202;
engine_model/spey_203;“斯\t贝”\t203;
engine_model/spey_807;“斯\t贝”\t807;
engine_manufacturer/svenska_flygmotor;瑞\t典\t航\t空\t发\t动\t机\t有\t限\t公\t司;
engine_model/rm2b;RM2B;
engine_model/rm5a;RM5A;
engine_model/rm6a;RM6A;
engine_manufacturer/lhtec;轻\t型\t直\t升\t机\t涡\t轮\t发\t动\t机\t公\t司;
engine_model/cts800-2;CTS800-2;
engine_model/tv3_117vma;TV3-117VMA;
engine_manufacturer/sfa;瑞\t典\t航\t空\t发\t动\t机\t有\t限\t公\t司;
engine_model/swc3;STWC-3;
engine_manufacturer/saurer;苏\t拉;
engine_model/ys-2;YS-2;
engine_model/ha_115_2;Ha-115-II;
engine_model/homare_42;誉\t四\t二\t型;
engine_model/pegasus_xxiv;“飞\t马\t座”\tXXIV;
engine_model/jupiter_viif;“木\t星”\tVIIF;
engine_model/rm2;RM2;
engine_model/rm1;RM1;
engine_model/rm1a;RM1A;
engine_model/atar_8c2;“阿\t塔”\t8C2;
engine_model/T700-GE-701;T700-GE-701;
engine_model/T700-GE-701C;T700-GE-701C;
engine_model/T700-GE-700;T700-GE-700;
engine_manufacturer/rolls-royce_turbomeca_limited;罗\t尔\t斯\t-\t罗\t伊\t斯·透\t博\t梅\t卡\t有\t限\t公\t司;
engine_model/RTM322;RTM322;
engine_model/r-13f-300;R-13F-300;
engine_model/r-13-300;R-13-300;
engine_model/mercury-xxiv;“水\t星”\tXXIV;
engine_model/j79_ge_17;J79-GE-17;
engine_model/rm6c;RM6\tС;
engine_model/avon_302;“埃\t汶”\tMk 302;
engine_model/r2800-83wa;R2800-83WA;
engine_model/j57_p_7;J57-P-7;
engine_model/j57_p_8;J57-P-8;
engine_model/wp-5;涡\t喷\t-5;
engine_model/kasei_25;火\t星\t二\t五\t型;
engine_model/pegasus_30;“飞\t马\t座”\t30;
engine_model/avon_202;“埃\t汶”\tMk 202;
engine_model/j79_ge_19;J79-GE-19;
engine_model/j79_ge_3;J79-GE-3;
engine_model/j79_ge_3b;J79-GE-3B;
engine_model/j79_ge_7;J79-GE-7;
engine_model/j79_ge_11;J79-GE-11;
engine_model/atar_9b;“阿\t塔”\t9B;
engine_manufacturer/saturn;土\t星\t科\t研\t生\t产\t联\t合\t体;
engine_manufacturer/salut;礼\t炮\t机\t械\t生\t产\t联\t合\t体;
engine_model/al_7f_1_100;AL-7F-1-100;
engine_model/j71-a-2;J71-A-2;
engine_model/j71-a-13;J71-A-13;
modification/40mm_vickers_terni_mod_1915_17_he_df;HE-TF;
engine_model/mamoru_11;护\t一\t一\t型;
engine_model/j79_ge_7a;J79-GE-7A;
engine_model/M-82-ir;M-82IR;
engine_model/bmw_13k;132K;
engine_model/j65-w-18;J65-W-18;
engine_model/al_7f_1_200;AL-7F-1-200;
engine_model/r2800-59;R-2800-59;
engine_model/r2800-43;R-2800-43;
engine_model/adour_mk102;“阿\t杜\t尔”\tMk 102;
engine_model/al_7f_1_250;AL-7F-1-250;
engine_model/wp-6;涡\t喷\t-6;
engine_model/d-1a;D-1A;
engine_manufacturer/isaev;伊\t萨\t耶\t夫;
engine_manufacturer/kolesov;科\t列\t索\t夫;
engine_model/rd-36-35fv;RD-36-35FV;
engine_model/r-27v-300;R-27V-300;
engine_model/r-25-300;R-25-300;
engine_model/rm9b;RM9B;
engine_model/pegasus_101;“飞\t马\t座”\tMk 101;
engine_model/pegasus_103;“飞\t马\t座”\tMk 103;
engine_model/pegasus_104;“飞\t马\t座”\tMk 104;
engine_model/pegasus_105;“飞\t马\t座”\tMk 105;
engine_model/pegasus_106;“飞\t马\t座”\tMk 106;
engine_model/pegasus_107;“飞\t马\t座”\tMk 107;
engine_model/f402-rr-401;F402-RR-401;
engine_model/f402-rr-402;F402-RR-402;
engine_model/f402-rr-408;F402-RR-408;
engine_model/r_4360_4_wasp_major;R-4360-4;
engine_model/a_74_rc_38;A 74 RC 38;
engine_model/rd-38;RD-38;
engine_model/r-28v-300;R-28V-300;
engine_model/j52-p-6a;J52-P-6A;
engine_model/j52-p-8a;J52-P-8A;
engine_model/j52-p-8as;J52-P-8As;
engine_model/j52-p-8b;J52-P-8B;
engine_model/j52-p-408;J52-P-408;
